,股票A,股票B,债券A,商品A,ETF-A
2019-02-20,129.4642369072544,111.4787677002752,88.30909391620469,117.96581272412364,114.77728864738918
2019-02-21,131.7709775818878,114.38427517122565,87.90184646852268,115.38446418557365,117.0458482296884
2019-02-22,132.32287438678222,111.92568717157884,87.73556900121007,109.46945997863533,116.84070945196856
2019-02-25,130.48383711940318,111.12968667094701,87.6407211500517,108.85370637177783,115.49170525680124
2019-02-26,132.2481151954215,111.53179767970948,87.25271223967532,108.84021928091244,116.97062118593931
2019-02-27,132.03422187716538,113.60814563592515,87.53290070004297,110.98665658869582,118.63883376944156
2019-02-28,133.20009832763787,114.23807051711148,87.16882408323502,109.39518327144242,121.03937380299539
2019-03-01,131.55771634699983,113.01273289325064,87.41747854238731,106.76036202621479,120.84668337548628
2019-03-04,132.53029863166128,111.54002749317955,88.20392757839734,102.99099592006556,122.080303011122
2019-03-05,131.2253514772955,110.05645389883402,88.28840405162866,105.00102401960838,120.8261914838459
2019-03-06,132.67118224052473,113.21756660472293,89.70464261103814,106.89262569435039,122.74200870555354
2019-03-07,135.01493904533504,113.20171390939613,90.36851898608556,104.9859763049918,125.04743199563595
2019-03-08,134.31808653434643,111.70674982884601,89.69317884112216,105.51665251859177,123.76370179256897
2019-03-11,133.29074313554426,112.42072295291227,89.81315922410144,105.89687696075232,123.85159782780741
2019-03-12,133.87870471582343,113.22380545713486,89.71334554241957,104.07706055979398,123.02358571604061
2019-03-13,132.20947064535275,114.71313723261596,88.99686480636852,104.74044262930369,121.1502868644486
2019-03-14,132.16376629272764,114.79164301729192,89.51779366979483,105.26008986396465,122.5502578677523
2019-03-15,129.7777461327667,112.5642282232725,89.39989854208287,105.6977837093084,121.92039163324988
2019-03-18,129.07006956275623,110.77595211405196,89.8170029946048,107.97546133052944,121.5671582613404
2019-03-19,129.0899472951171,112.02756544232176,89.64329375314838,106.13299311776947,121.92937978608123
2019-03-20,127.78067486543969,111.42983597569645,89.67641450063502,104.86341656830871,121.8410335225619
2019-03-21,127.76090774093672,111.00242348855889,90.36269147350384,110.28626183532133,119.96987496253608
2019-03-22,130.84500695053188,111.41268371726896,91.01005402176173,111.4214036671124,122.1019679229105
2019-03-25,131.3010180867199,113.09219717153385,91.41194725604535,109.93841146520049,123.5049292596414
2019-03-26,133.8773981026669,113.43391975571512,91.73117886888488,111.5562151242303,124.97491173567789
2019-03-27,133.64983551183172,112.2596786757071,91.79752607894343,114.25537160966772,124.47956208183852
2019-03-28,129.3373038822663,108.41552563102535,91.15205216657775,108.56814439501275,121.97079995114852
2019-03-29,128.38964679377628,106.68163031604176,90.45327438943966,110.40212751160765,121.88324449135915
2019-04-01,127.69903975687025,104.0585719237302,90.13992229079668,109.40438737456208,121.23723982039176
2019-04-02,126.7016997890559,103.469952253091,89.97447605211319,109.61112506513572,119.33393408072767
2019-04-03,127.90581865990715,103.34453246312107,90.11753094874689,111.49111047969285,117.88533824936532
2019-04-04,129.18578167529202,104.31804729974556,90.6261375956712,109.62911497394201,118.51288710347457
2019-04-05,129.80354886340152,102.97006033838123,89.49042595042556,109.26875960656801,118.15222791630097
2019-04-08,129.34354701411783,102.28492677148378,89.43537839658588,107.99735874772341,118.2646775626874
2019-04-09,130.17082477506813,101.85199704032553,89.30353765009052,108.49440134880001,119.96725446545693
2019-04-10,126.84936974811644,101.48060244993253,88.577970461542,106.36479786421094,118.47197143758868
2019-04-11,126.29835228295194,101.35743520907093,88.12280294193047,107.5867007231327,117.22790781977493
2019-04-12,125.58561790591934,101.6984277507969,87.56947228297773,108.46459438326033,117.82442432865369
2019-04-15,128.41132792251844,101.90703462895989,87.90575040596148,107.60675692877466,119.0267572895051
2019-04-16,127.58788499261613,102.08862907165322,88.22712603873121,106.90995433425891,117.99934201755022
2019-04-17,126.21169248680832,100.19822039609916,88.21430927962814,105.66284793337128,116.56792313523916
2019-04-18,125.10561444692674,98.58539897716842,88.37397290661494,105.52858350852148,116.8782680962452
2019-04-19,122.09280119137136,96.08713202911385,87.97251266846493,103.6832507504579,114.04247242407183
2019-04-22,123.03832460653487,95.59581183732682,87.76561298007258,102.61087363449879,113.84041148155693
2019-04-23,124.99501886894811,95.12308563716077,88.45514662402027,102.4201835988792,115.2330879524613
2019-04-24,122.78579140496984,95.18116343632501,88.27050701423308,100.65475307130743,112.90799557173665
2019-04-25,123.66128181136395,95.45002675974986,88.41951766698034,100.4202254741748,112.8978918064045
2019-04-26,123.75044975555336,94.31271014099964,88.74517491249381,100.04806467146821,112.15780692079507
2019-04-29,122.84555281472302,92.21605286973522,87.95051363431133,99.17397137589028,111.29910343949574
2019-04-30,122.71218236096328,92.33343156317108,87.67334609705155,99.9527989678763,111.55980847706617
2019-05-01,123.59784430559633,94.45572575774794,86.78791136562306,103.51113340209226,111.5551572646375
2019-05-02,124.30575273816228,94.57959745428933,87.00945750103674,103.86356398387211,110.85928421582565
2019-05-03,125.1709193705355,94.52527804896359,86.73462181979545,102.4036187651732,111.61011365994908
2019-05-06,127.43767388401275,98.6959302507356,86.9550237192381,105.78627372028062,115.22779113265693
2019-05-07,127.22043440311315,96.33134469464314,86.24651447389607,103.8900779134599,113.68760073053453
2019-05-08,125.14618665288226,94.64316478918636,86.54856160333856,100.63434697362486,113.74672010097038
2019-05-09,127.67774399422869,97.0394191275371,86.56282115204581,99.350879577296,116.00805173949995
2019-05-10,128.64060827149524,98.42464899979579,86.93102263770881,97.29499155536313,116.79298765252923
2019-05-13,129.55793090886672,99.87428586664103,87.29695427315782,99.97348507932989,117.67591371230661
2019-05-14,130.62281176981568,102.80086269400776,87.10609654523617,102.00686937298403,117.89505343693642
2019-05-15,131.81743355254505,105.15239936927678,86.54251364429668,104.54185354901284,118.72282702053123
2019-05-16,134.48578924791238,108.0303800520958,86.49368609031978,107.32268817114858,120.10877277928836
2019-05-17,135.26653069750915,109.59620058041753,86.2965291207013,108.8181569754564,119.66746158418024
2019-05-20,131.7003361466273,107.44205804348519,87.02757824817459,105.89764878603563,118.31831728945097
2019-05-21,133.32435683069866,109.43786926099246,87.07717869506651,108.2411975660879,121.21738524907622
2019-05-22,135.68972690868978,109.14837740529167,87.28306887843196,109.01232064738171,121.91010779272118
2019-05-23,134.5890020795268,109.69992096071725,87.50242570419088,113.23283359006007,120.83516275795307
2019-05-24,134.34435530272626,110.13178744755182,87.53340897961382,113.39210969595219,121.37892369386662
2019-05-27,133.92635576975098,107.85291589194685,87.57295349612178,114.31434906254223,120.84846448983255
2019-05-28,134.11959367818574,106.41612365054745,87.86725498529717,112.95242316368952,120.57189865990898
2019-05-29,132.91827105308548,105.21994062840554,87.85606911181263,113.91373868617798,119.48834410193004
2019-05-30,131.37610983613405,104.72095248227498,87.57914657850638,116.63300172441716,118.02786023130938
2019-05-31,133.5631019509174,107.61914252313065,87.38788817410745,116.55802595479629,119.09006817440817
2019-06-03,135.4412475794108,110.5889884667765,86.97000139116442,115.10087713868549,120.18541550009493
2019-06-04,137.39936769143796,112.70853335853424,86.98782586541739,114.36196075047596,121.65903257320032
2019-06-05,137.79016742019405,112.76161891050454,86.89062708623283,113.72980927714124,124.00349591532644
2019-06-06,140.9673756857998,115.06783911765265,87.52161114745896,115.39673249162084,127.47669009331759
2019-06-07,142.4694303630724,116.89808720829204,86.93725650378703,117.55316502490713,128.01487845962998
2019-06-10,139.17997738163263,114.59992829831249,87.34003992117553,116.00656764382941,127.12174269008409
2019-06-11,138.09368371544969,115.2043475770187,87.41179999916349,112.13659978872347,127.38154855920378
2019-06-12,137.18690632057337,113.97686229146977,87.45091086629976,112.84621543745853,127.00438604499442
2019-06-13,136.20340885281522,113.56989133779398,87.44148294990934,111.91723467848296,126.42607571652988
2019-06-14,137.95589774689262,112.8371920505706,87.65909511862078,113.07627644862426,126.91664966113778
2019-06-17,137.90668387298226,110.81377509105454,87.71457364261359,112.51384767040908,126.31392737757842
2019-06-18,134.7218558353868,110.02416433520573,87.55344243640621,113.80044362074993,125.0025798959076
2019-06-19,135.14012158676155,108.62266030987762,88.3773528713557,108.14801148618353,124.87349945718731
2019-06-20,134.74500760903493,109.43460440422731,88.50290036762355,109.99821762778261,124.5956950721493
2019-06-21,137.16577740476365,113.59651899106014,87.74737999714327,112.17483725367545,126.81279471005753
2019-06-24,136.74346535702304,113.59215647635578,86.647965586094,117.07015515676567,125.27851238336387
2019-06-25,138.26760932546313,116.08463335664325,85.72741350888008,118.51273676331657,127.15869051705914
2019-06-26,141.39524831072956,118.30240863255219,85.72087350895394,120.86074137504758,128.3943711264883
2019-06-27,140.7139324666584,117.38290812475842,85.5177248467671,120.95526555954636,128.27474600153366
2019-06-28,142.18786829873574,118.35529581821098,85.45852449474928,121.05775024718916,128.2766998792375
2019-07-01,144.57045896446783,122.80486407409217,85.91864025495175,122.41007389312209,130.97367170877666
2019-07-02,143.97638305593088,116.79101309205593,85.7481611227033,123.37875568192575,128.72811232605383
2019-07-03,145.0924240476781,116.7357464629627,85.54636954734227,123.14071870842487,128.98440566406205
2019-07-04,144.60537590551402,116.6050626360642,85.11703058638777,123.29121040838962,129.03883117525527
2019-07-05,142.06329447203248,113.3631380182749,84.88552590372178,126.60751715074608,126.36771795538093
2019-07-08,143.769614545498,113.95748674187107,85.06269085929098,125.8866876180804,128.61857123814588
2019-07-09,143.98423297838573,115.06808474397126,84.47859429149544,129.69058874555853,127.86309641397962
2019-07-10,143.95226497365294,114.39664948361428,84.49881957233121,127.77097734182871,128.69403415067373
2019-07-11,144.86468053818982,112.87807255691953,84.42513772997025,125.31922974234249,128.72232926626646
2019-07-12,142.77885002958243,112.04409694815598,84.59535885234227,123.31867321357394,127.35446283432181
2019-07-15,142.89630286512693,113.66697207290801,85.32411629746572,124.71742937156812,127.49193027768435
2019-07-16,142.44218025539323,114.04228796921852,84.80430658523119,124.21571988291488,126.7555859899647
2019-07-17,142.8291129504753,116.54858058811024,84.58029398947595,128.33324490507022,128.1086727243111
2019-07-18,141.87928733435012,118.39966580531409,84.77830424099372,128.8254182586811,126.71467777228882
2019-07-19,142.39383976296435,117.53201704771308,86.2818427942634,128.59915867945472,127.8313007569079
2019-07-22,144.73659614440038,117.57321295118098,86.73586976118393,125.77451711851224,129.474400501941
2019-07-23,143.5455611788272,115.38377707649366,86.18612717396836,125.78066147131446,128.0509968174863
2019-07-24,140.02772510465357,112.06376402817011,86.71334689556826,120.16766068659317,125.35384595339893
2019-07-25,140.38001882445414,113.32354083880239,86.9832242555878,121.95329343840162,125.30395280304016
2019-07-26,138.8105341713739,111.7311723877378,86.91569133780874,120.0007288702911,124.54200934660811
2019-07-29,136.55184050020713,110.57798406663599,87.3061744206757,119.72137412016295,122.88334710819022
2019-07-30,138.00909006804798,110.88149117123616,87.30626582182694,121.9985003680607,123.5585998646974
2019-07-31,137.09611632746123,109.33569020996545,87.20904812271061,120.76040881315238,122.99633148520468
2019-08-01,136.64284390378342,108.84844488230085,86.47666623270203,125.27282264797903,120.9945152773797
2019-08-02,136.65461087861343,108.27492729876566,86.76998363851978,121.76312740629314,120.942897490444
2019-08-05,138.36718120192734,108.29739637807816,87.17658319150013,121.66091735007012,122.24814814408127
2019-08-06,136.60314784443767,109.70622913977708,87.62839298393659,120.77999346380695,123.43805045081365
2019-08-07,137.38115250357973,111.24954023740376,87.14956405482259,123.75900029753335,124.65867431807061
2019-08-08,137.02512132809562,110.47875264584125,86.98321355426816,122.91367103055057,125.74840833236757
2019-08-09,136.05804341065436,111.77800332888053,86.84721070597573,122.07154756108926,127.02046936241118
2019-08-12,135.00767859468388,111.47165861183272,86.9870860853894,122.54310420022858,124.80072208536188
2019-08-13,132.60380963466375,108.11463055561545,86.69734984628347,121.0058204814979,123.20870409210218
2019-08-14,132.65014994847238,108.7471597245916,86.5820700947949,122.31508460733842,124.36407541624487
2019-08-15,131.0947499111286,110.02216864767887,86.92694748560737,123.62400977281784,125.80955937662198
2019-08-16,128.72200792948655,107.15558996456586,86.89487135447762,118.24721768921658,124.3943365246399
2019-08-19,128.3489502792043,104.9624888639079,86.50917623836405,119.06817361494366,123.19079574278416
2019-08-20,128.66334513035892,104.00374137241333,86.6275983564557,118.3636774827868,122.73816960562132
2019-08-21,129.86561657866608,103.81468397232622,87.5836995014056,119.53447397914046,124.54223164954539
2019-08-22,130.01116151472743,103.58068407126748,87.66809985264119,119.21977182241545,124.3811157448347
2019-08-23,126.59213672289631,101.3374370782114,88.02765981676794,118.76034065883123,121.33826354664465
2019-08-26,128.2295132222601,102.63227923181459,88.67875438527047,116.80653882438732,122.49429957891505
2019-08-27,129.1814629140779,103.5603080064789,88.27102803902095,118.32481517032596,122.03406424179408
2019-08-28,131.6363180185806,104.92840043403109,87.6502368589491,119.9830844617763,123.06385101536253
2019-08-29,131.31219646944018,106.77389166899931,87.37702091021475,122.84390939497204,123.12453394899323
2019-08-30,130.0238985957301,105.68660135461892,87.60330928430756,121.15794376463656,121.88402236508212
2019-09-02,127.62782838417124,101.92956362950649,87.09278192191174,119.65258041465081,117.80967330224337
2019-09-03,128.30280064367847,102.29050734614087,87.75424126230169,120.43373979426934,116.6117796126299
2019-09-04,125.13659452952062,99.65716439937704,87.34941076664316,119.73446007763069,114.55305700561114
2019-09-05,127.95306061325581,100.64054340336293,87.81840186346749,122.31956015385663,117.88042151485489
2019-09-06,128.75221311337262,101.76371705186098,87.81107127312731,122.98663143591422,119.27338848037907
2019-09-09,126.38072788787491,98.84409438812207,88.32793940895466,120.21425696797846,118.47755310500713
2019-09-10,127.03047306234944,98.87886568176675,88.5319223835934,117.4215223421458,119.53031930930133
2019-09-11,129.3356704469859,100.30980064056784,89.02093891609584,118.94721785895047,121.699650927195
2019-09-12,129.83081010424888,99.91457402028419,88.78635214414506,119.00525396396473,119.91820798777692
2019-09-13,130.23712082861576,99.58639780652324,89.1264618968577,120.69267892805388,120.11592193764425
2019-09-16,128.36985291272904,99.02697983147517,88.9859050713614,116.46440331158617,121.03843481548078
2019-09-17,129.02296977096617,101.84240859922957,89.2789924533844,116.31018551760401,120.81492588603855
2019-09-18,127.37557577096041,101.55471610911002,88.9366902348418,114.97826428291702,120.18594363578356
2019-09-19,128.15013346952227,100.35057178729731,88.77259303675817,114.37611897077274,122.53259798427084
2019-09-20,126.43811091511607,100.62157176675237,88.22552570658495,115.28626172836955,121.52766084134959
2019-09-23,126.8256968226619,102.75773423336192,88.74107965452838,113.33928158651104,122.07316314733565
2019-09-24,125.47322191010753,103.02164001796419,89.052351093368,111.6812089587341,123.86341329078108
2019-09-25,125.53277340891927,101.81504620313251,89.08204687429505,110.67383064974416,125.08322385459097
2019-09-26,122.91184853834824,99.06182397094275,88.99662838972873,111.12162712372697,123.09638995088201
2019-09-27,121.85546326839702,98.8829411366979,89.30905714529457,111.13533238907121,122.00956296001945
2019-09-30,123.20133779034815,101.53676920639003,89.06188081581678,111.90508775093717,122.78188802754131
2019-10-01,124.98446490914597,102.65511302396824,89.56684720542938,115.95025747157308,124.90314770599444
2019-10-02,124.56559344722915,102.65644790619449,89.11465282538028,114.14516795558691,125.61542426664376
2019-10-03,123.01282770430015,100.90886130229649,89.56903055172496,110.06356203406679,125.21098276711513
2019-10-04,124.02071052960815,99.65373488176674,90.25500262965296,108.85106178404106,125.07115750616487
2019-10-07,122.0206446684773,97.99860629387749,89.23659203702118,108.40493101502535,123.39439238136565
2019-10-08,119.20140479874848,94.59556981825278,88.67308918896593,102.78459672726888,120.8472516258783
2019-10-09,121.20783061116975,95.87563365173199,88.56593155169728,101.1630379890153,122.45143755284047
2019-10-10,120.7439550382582,96.27272350125638,89.0870737296054,99.54207081032416,122.67298400630797
2019-10-11,121.96691850165007,95.9769277127065,88.96923135723547,98.00694788902177,122.13037072258479
2019-10-14,120.60296176908119,94.85960440306962,88.37307899651793,98.24825635449672,120.33682501800646
2019-10-15,119.79594888375395,96.17759195304293,87.94414982498299,98.6439006382459,120.33457450197803
2019-10-16,119.61049946932735,95.77620916882277,88.23765717819605,97.27261258515836,120.17009780388557
2019-10-17,119.28092521733366,94.92056543680768,89.2310814391191,95.90297063186483,120.09633260934602
2019-10-18,117.64632139204454,93.95543906472778,89.11025834422122,94.80055680609513,118.03957983119379
2019-10-21,116.69523716189403,92.53080128267975,88.89280578870563,92.80830324296572,118.83740133350366
2019-10-22,115.44590205304601,91.90771224126539,88.95512998396443,92.9672982730602,119.51817896913026
2019-10-23,115.32827611424264,93.50557029847516,88.85428382451482,95.72465606509954,118.16093570610275
2019-10-24,111.89882278736107,92.40518787623006,88.21629111567796,94.0668534464039,116.63383580220983
2019-10-25,112.04583834531078,92.24740595759691,87.70016986785022,94.91602489875281,116.37198371120661
2019-10-28,109.45838798454604,91.17590999749751,87.4173730250991,93.20740220464249,114.68707014310291
2019-10-29,110.03213023116271,91.66762511083563,87.43422130838849,95.67859217208243,115.04275399234427
2019-10-30,110.55331541006643,93.09414235113032,86.85919167861161,96.9151165411305,114.88564096194828
2019-10-31,110.73204225707607,95.85322994717633,86.87325503410163,100.58591362390426,115.6262419772287
2019-11-01,111.18095099699686,97.89509899310308,86.73928542631742,103.79154274682918,115.77286607313152
2019-11-04,111.59682597309283,99.27992453299996,86.14776424590444,104.67316456086144,116.75789657420965
2019-11-05,110.32429852888063,96.4270925985729,86.38800313165069,104.2779176591539,114.44055931072452
2019-11-06,109.45185072685204,96.95926469002694,86.11059459378802,101.1358878866439,115.11281564230575
2019-11-07,109.96827528636773,96.81254445021594,86.65722502962817,100.13426873032994,115.05590911188874
2019-11-08,109.58881907524255,96.38724156980462,87.29792629715065,97.26352526519032,114.77067014765619
2019-11-11,109.95897223975166,96.20814182476708,87.30963598800162,95.8587498946578,114.10986678152571
2019-11-12,108.70382904039258,95.007682387172,87.13354896907977,96.23693042284769,113.08849441331074
2019-11-13,109.3312235552822,94.95417855487085,87.93457493544189,97.04996521099768,113.68199349829196
2019-11-14,108.10836489117999,94.45926956760744,87.94649590840064,92.92481401373837,112.31213363447827
2019-11-15,107.61378723011403,94.48731249744198,88.33072540398508,92.28316998136295,112.58834846261361
2019-11-18,107.67211786472292,95.22221598042128,88.14809303921382,94.51038957351398,113.28238172491771
2019-11-19,106.24888915578327,92.9963750166906,87.7925215762122,93.11524219393984,111.58018010288147
2019-11-20,106.37050199992967,92.97663057101596,87.74647314466655,92.3343799601365,113.05132750385573
2019-11-21,105.41566387718102,91.57217419463336,87.63472132085384,91.95203736378629,111.45509701676927
2019-11-22,104.83111106483376,91.99928212125215,87.7900260145754,88.04272145465826,112.7484541276915
2019-11-25,104.22897624461807,90.11545742124598,87.79731564704984,87.5603004979187,113.40073101585149
2019-11-26,106.64099656466067,90.54250902877114,88.53247564784287,86.83441629495333,116.29542702032549
2019-11-27,105.64594864235772,89.4719452455836,89.21950874393322,86.1480129044107,115.03037874860841
2019-11-28,105.67356736188506,89.57728669741594,89.42877222291867,86.78916178669209,113.45650445685848
2019-11-29,104.95152945708229,88.73107715932427,89.09698180502062,86.00222235080913,112.15306434052523
2019-12-02,104.61400927991522,88.81751857476424,89.65493520511806,84.33835877265618,112.4595693449238
2019-12-03,107.35760438095163,90.57686562729738,90.85309587429373,82.66779776919864,116.32614582303941
2019-12-04,107.45602874819961,90.00472579722094,91.0368821471232,81.64038719525928,116.69671871465432
2019-12-05,105.9460823613119,91.08279957188144,91.1904878466585,81.00274830162155,115.68139338831038
2019-12-06,107.68815968807041,92.21877404179884,91.18523175881232,78.08780869283672,118.19940130104052
2019-12-09,108.79151849600794,91.65186988514684,91.45085614744191,77.15697048524443,117.05858495227817
2019-12-10,107.69869293630927,90.30143864990504,91.71073093851724,77.55537570076507,116.70077263190191
2019-12-11,108.58759072811885,90.59762527712167,92.09138981237616,77.15468072600461,118.7929337854606
2019-12-12,108.23583922000621,90.89272611630125,91.05786554408142,79.14238315946159,118.99385451272846
2019-12-13,107.09842068480708,90.04942797641112,89.87037514918977,79.85425605411864,117.17185172958547
2019-12-16,108.75669317169641,89.9094886549748,90.30190138998671,83.74953495373074,117.62330705695281
2019-12-17,106.77139525496946,87.9927616943969,89.62223633553137,85.70547446735279,115.26821511086706
2019-12-18,107.48458124388863,89.85329937792619,89.94081651750341,86.84474630636305,115.6283925172805
2019-12-19,108.05520771106359,89.52244942597787,89.93419543545069,88.45105244153666,115.06323280170518
2019-12-20,106.92154836587451,88.89972935482758,88.74039153815333,89.91252431571536,114.34136056967772
2019-12-23,109.60396178895874,90.35925253058433,88.32461216829064,89.96702899863025,116.87645520303232
2019-12-24,110.0178367893768,90.22211387510247,87.75045115881241,89.04150819031467,116.34851175087664
2019-12-25,109.3837512926711,90.42985370277059,87.79827131813519,91.30831583549059,116.34876701107859
2019-12-26,107.89991740020616,88.80748061893162,87.35369381473885,90.15417945144625,115.08843103026707
2019-12-27,110.46561884524687,91.11882793536805,87.50416518816986,93.86742331429897,115.98066172854394
2019-12-30,111.91713674335892,94.1351628189293,88.0342495599981,95.82894979363607,118.4435560792283
2019-12-31,110.89320749705416,95.49773002149774,87.16335142714067,96.53425947294623,117.03964515516935
2020-01-01,109.43431920894464,94.24430157206424,86.7858073212378,96.89829782139968,115.72510726698741
2020-01-02,108.5717088015427,93.01599192066968,86.07971213754644,96.791522777215,114.67314294571874
2020-01-03,109.07724324323841,92.62574110446471,85.7889321554215,94.88720804941258,114.01006008024987
2020-01-06,111.07183513740814,94.03322451129074,86.29531702123522,94.65996552660023,116.24182495815359
2020-01-07,111.32490226882578,93.81033235517216,85.65829577818923,93.77308130094674,116.52377571032024
2020-01-08,110.458421251147,92.02723118639076,85.70485241295955,92.25761057826561,116.78788743145383
2020-01-09,107.82825483936367,90.3427304807358,86.01788701822588,90.02135944375894,115.01188388096702
2020-01-10,107.62829986532823,91.97425355141156,85.56017518528058,91.35758436123758,115.0547755133712
2020-01-13,110.28204087770138,93.67157463884388,85.93350814165854,91.0003309880666,116.51072632846156
2020-01-14,109.34497288476828,91.55517221886376,85.65481251137102,91.12127574578852,115.37431849465496
2020-01-15,109.89435766267495,92.13140155579298,85.66748476742045,93.82588308717759,116.61753632702975
2020-01-16,111.39756668470295,95.08707303077361,85.4061727786094,94.67899452618097,117.77871658377393
2020-01-17,112.45024187903438,96.17104923606571,86.00090135552531,95.09120184768943,119.13274126888705
2020-01-20,113.89543106378524,99.97910570713097,86.09995820565085,97.35591764093552,120.4754475274473
2020-01-21,113.18472152705836,99.22580378743079,85.79114364118628,96.6881618669257,119.20553241065991
2020-01-22,112.66301389262932,100.18235062790394,85.34508456330121,95.54935417746412,118.38524472173827
2020-01-23,113.50376804418461,101.44959467384164,85.28616095580813,97.30766452887335,119.26678572241815
2020-01-24,112.28051022154179,101.11992248839915,84.5982764444258,93.94071847630453,118.18651118566301
2020-01-27,114.26552382816094,99.97113045562838,84.65595287622011,92.40902742988578,118.95351178883222
2020-01-28,113.13449411083141,98.67819748877706,84.08044526085912,90.88200339649353,118.63576957803157
2020-01-29,114.65526018484134,100.26154910866171,84.36949078248334,90.48944338851939,121.61780607465178
2020-01-30,117.57619059252839,102.83080238083097,84.67975218907343,92.80830294181143,124.79922675649237
2020-01-31,115.24629333140595,100.72948374933705,83.5039187720246,90.56276293008678,121.68308164133622
2020-02-03,116.40897921456104,100.43965437827663,84.01565448588705,89.68109409400769,123.4120968235408
2020-02-04,116.13843523356735,99.37441208483857,83.52811225639508,86.45767976866023,124.69316882988856
2020-02-05,117.45399782207375,99.7425073294347,83.06028689594497,87.48185269884786,124.33294734881999
2020-02-06,117.72769283064986,99.59939626263086,83.97386395915781,86.48685580373264,123.66623958218332
2020-02-07,117.758340790779,100.98403482347086,83.94472656945922,86.52726929557089,123.45044341183488
2020-02-10,116.63951377048957,99.9530068612886,83.99921720356377,82.7616189881877,122.9950879699049
2020-02-11,116.2890834116814,101.1618457663225,83.89731390961927,83.12660427462055,124.067570920171
2020-02-12,115.35689200582809,99.30156267009775,83.88014551437863,83.26439231129199,123.71167089013078
2020-02-13,114.54781607722066,97.96896333196688,84.03109593255661,82.37751208531957,123.45486177931365
2020-02-14,113.50169996059185,97.94200967201324,84.36385380746263,83.42117033605292,123.89660845552066
2020-02-17,113.49472028825218,98.36407239736167,84.17797320858948,84.03193369481171,124.03122982355346
2020-02-18,111.06951279192454,97.70717915359218,84.28998515280132,83.54030981669156,122.84034740018548
2020-02-19,110.03898978592512,98.61744734430667,84.12493614299724,84.66120647973592,122.40060890279413
2020-02-20,108.49542196413746,97.83748791772055,84.15044578569837,84.49148893392483,121.86678259170482
2020-02-21,108.58076619149347,100.48357509309291,84.02658294070073,84.86374702405016,122.65868831720522
2020-02-24,109.87401496679989,101.57164304392832,84.46827657195115,82.10302957098105,125.341512724508
2020-02-25,111.61929026870432,104.60944667135561,84.58990885612677,84.28589103166803,126.01012634043825
2020-02-26,112.17326550229552,103.16450799754749,84.07437667821783,85.26100469838016,126.89177894895589
2020-02-27,112.13386839475751,102.24174146223133,84.80122792210932,83.8118400787042,126.18197160005373
2020-02-28,112.33237231167166,103.14471940161434,85.10796431322689,83.40475649034705,127.99404584654519
2020-03-02,111.85040160110987,101.75090339166056,85.14422955343916,80.13664776874306,126.76868956214724
2020-03-03,113.82397886205509,102.46682114690906,85.46200922231152,83.25366377444037,128.49915642036376
2020-03-04,117.46423548318228,103.02044683038145,85.59434572368184,81.8720636669708,129.67414646976545
2020-03-05,116.489614456292,100.74012608537721,85.67520083082233,83.17553224333423,129.6261428175737
2020-03-06,116.53278106445377,102.47804503249391,85.91007036073309,85.09421470527649,130.19923285121502
2020-03-09,117.14038772029495,104.5090507456241,85.42721960395157,84.8725125851573,131.04710947654942
2020-03-10,117.6795323946866,105.05310332903215,85.15890607327484,86.20133011604361,130.22065857421182
2020-03-11,118.28362956954595,106.94499150275205,84.8966727931032,86.28968394120153,130.3517889527801
2020-03-12,117.79017573931532,107.54983882580265,84.23541792839177,87.4608607799574,129.5185484707128
2020-03-13,117.29859643713179,110.3073176451024,84.21467557561412,87.66989665699568,130.02025283594685
2020-03-16,117.43433009504729,111.61754221988089,84.1706541584653,89.78857155463994,129.7045897842471
2020-03-17,118.37750828352978,114.20001929508497,85.05675212567655,95.09158971733127,129.22742875211497
2020-03-18,119.24820334992208,113.57346465160316,85.09646168805305,96.58098697314247,130.24370778722874
2020-03-19,118.2477070935674,111.48009025809694,84.77033732327098,98.91495345814164,128.73865491370796
2020-03-20,113.63436484989009,103.49882360092131,84.47117268981651,95.85527853339515,124.42641974585263
2020-03-23,113.31162520383398,103.83350858111984,84.93175467746075,96.3540258071763,123.53914519745592
2020-03-24,111.43572553266704,103.36208563920731,84.33926195601403,95.68679678773309,122.59076011464212
2020-03-25,112.17178519235951,104.88600462099154,83.99036626978214,95.96663933332695,122.77096332619612
2020-03-26,110.62108522822362,101.8489476437709,83.4497188592843,93.66205542126535,121.43399224950728
2020-03-27,111.72670449813124,103.4360534882205,83.527376153944,93.85529083626469,122.67784356689629
2020-03-30,112.26495929530256,102.97711745480136,82.96934489344844,93.61874181417365,121.73533405152332
2020-03-31,111.04632871485443,102.23559464155507,82.36590665811303,92.81658660656261,119.8978854789545
2020-04-01,108.3792396323286,100.10370435453734,82.57860620497685,91.53206709268326,118.99058581717014
2020-04-02,107.41337008045984,98.16583691394052,82.46326594915948,90.78476912955196,118.236108545711
2020-04-03,106.95272841604715,101.8259265195745,82.89703435117448,91.98645470434708,118.05379013828559
2020-04-06,107.24188605371181,100.51986203198915,83.11513246429445,89.55489273589609,116.81775410755213
2020-04-07,106.54996696798229,99.0754771179888,83.35704216776435,86.28444762456158,115.16330446784686
2020-04-08,106.24374948727844,100.13249753893842,82.99637631379339,87.98625407537236,116.04352925970127
2020-04-09,105.64315070651548,101.03362129425975,83.13578502223844,88.00516307396484,117.41036411513927
